id,mintime
927,266
928,261
929,297
930,287
931,257
932,258
933,260
934,286
935,287
936,255
937,253
938,257
939,257
940,254
941,256
942,253
943,254
944,253
945,257
946,255
947,255
948,253
949,253
950,256
951,253
952,253
953,253
954,259
955,253
956,254
957,256
958,256
959,255
960,255
961,256
962,254
963,256
964,258
965,257
966,257
967,257
968,257
969,258
970,256
971,258
972,256
973,260
974,256
975,225
976,259
977,257
978,256
979,258
980,257
981,257
982,256
983,257
984,257
985,261
986,257
987,226
988,267
989,256
990,260
991,253
992,256
993,256
994,253
995,285
996,254
997,253
998,256
999,253
1000,285
